"","PWSID","cash_reserve_total.imputed","delinquent_num_acc.imputed","delinquent_amount_dollars.imputed","revenue_2020_Total.imputed","revenue_2019_Total.imputed","requested","responded","voluntary","tag","Service_Connections","Population","Fee_Code","Regulating_Agency","Water_System_Name","bill_freq","bill_freq_other","submetered_YN","expense_2019_Apr","expense_2019_May","expense_2019_Jun","expense_2019_Jul","expense_2019_Aug","expense_2019_Sep","expense_2019_Oct","expense_2019_Total","revenue_2019_Apr","revenue_2019_May","revenue_2019_Jun","revenue_2019_Jul","revenue_2019_Aug","revenue_2019_Sep","revenue_2019_Oct","revenue_2019_Total","expense_2020_Apr","expense_2020_May","expense_2020_Jun","expense_2020_Jul","expense_2020_Aug","expense_2020_Sep","expense_2020_Oct","expense_2020_Total","revenue_2020_Apr","revenue_2020_May","revenue_2020_Jun","revenue_2020_Jul","revenue_2020_Aug","revenue_2020_Sep","revenue_2020_Oct","revenue_2020_Total","comments_exp_rev","cash_reserve_restricted","cash_reserve_unrestricted","cash_reserve_total","months_before_assist","loans_YN","delinquent_num_acc","delinquent_amount_dollars","comments_cash_reserves","filename","single_multi","Zip Code","Less than $100","$100-$200","$200-$300","$300-$400","$400-$500","$500-$600","$600-$700","$700-$800","$800-$900","$900-$1000","More than $1000","Total number of delinquent residential accounts","Size","CES_3.0_Score","Median_12month_HH_income","Median_rent_pct_income","cash","cash_u","cash_u_days","cash_days","op_ratio","cash_score","ratio_score","month_score","risk_score_avg","Risk_label","Tier_Status Sep_","Tier_Status_Nov","County_Population","Jan_County_UE_%","Feb_County_UE_%","Mar_County_UE_%","Apr_County_UE_%","May_County_UE_%","Jun_County_UE_%","Jul_County_UE_%","Aug_County_UE_%","Sep_County_UE_%","Oct_County_UE_%","months_before_assist_num","fee_code_char","response","delinquent_num_acc_normalized","volunteered","loans_1.0","submetered_1.0","N","samples","respondedTotal","prob","base.weight","fpc","final.weight"
"11","CA3710008",16505002,763,586608.31,5002611,10500,"y","y","n","Bin D",9107,34894,"C1","DISTRICT 14 - SAN DIEGO","FALLBROOK PUD","M",NA,"N",476850,933890,589784,1182428,470661,507448,639838,NA,1428122,1635201,1521743,2117908,2347005,2307529,2132799,NA,504392,633451,676658,765658,553687,565641,643871,NA,1259711,1757093,2119895,2255107,2496426,2621037,2507953,NA,"Revenues do not include non-operating revenues such as property taxes, interest, rents, etc.   Expenditures include allocated aministrative expenses of 64% for water services.",10188202,6316800,16505002,"C","N",763,586608.31,"The delinquent accounts in Table 2 include water, wastewater, and recycled accounts.  This includes all types of accounts, and not just residential.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT14-SANDIEGO\Complete\Survey_DISTRICT14-CA3710008-FALLBROOKPUD complete.xlsx","single","92028","106",176,120,74,48,37,26,21,14,17,124,763,"Small/Medium",20.28,61582.13,35,16505002,6316800,NA,NA,NA,NA,NA,3,3,"medium high",2,1,3370418,0.00621139573785803,0.00603812346124427,0.00704215322847196,0.0736288495966969,0.0759698055256054,0.0716270207434211,0.0743441911359363,0.0718895994502759,0.0665899600583666,0.0608609970632723,3,"C1",1,0.0837817063797079,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"12","CA3710026",19782497.97,839,529853.55,31301702,26014644.47,"y","y","n","Bin D",8990,25766,"C1","DISTRICT 14 - SAN DIEGO","VALLEY CENTER MWD","M",NA,"N",3284006,3168517,4479338.2,5804380,4746060,4436207,4583031,30501539.2,2936963,3806855,3078458.47,1829511,5270839,4944947,4147071,26014644.47,2910554,3941642,3239255,5682546,4648705,4717993,4993482,30134177,2457273,3048343,6203956,4461697,4741452,5157141,5231840,31301702,NA,220421.46,19562076.51,19782497.97,"F","N",839,529853.55,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT14-SANDIEGO\Complete\Survey_DISTRICT14-CA3710026-VALLEYCENTERMWD (completed 11_30_2020).xlsx","single","92082","184",229,147,77,54,32,22,13,11,7,63,839,"Small/Medium",11.2,93525.72,29.89,19782497.97,19562076.51,138.921476871261,140.48681553772,1.03874421392029,2,3,0,1.66666666666667,"medium",2,1,3370418,0.00621139573785803,0.00603812346124427,0.00704215322847196,0.0736288495966969,0.0759698055256054,0.0716270207434211,0.0743441911359363,0.0718895994502759,0.0665899600583666,0.0608609970632723,6,"C1",1,0.0933259176863181,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"13","CA1910062",12846650,620,281147,15402119,506653.53,"y","y","n","Bin D",8794,32206,"C1","DISTRICT 15 - METROPOLITAN","LA VERNE, CITY WD","BM",NA,"N",818598,1129065,718195,311346,1215904,1169049,1096272,NA,1,712861,41678,901701,1920611,1147051,721316,NA,769210,1050999,1106001,335666,524902,1145199,NA,NA,780588,759496,1024855,1088639,1645845,1052405,NA,NA,"Water system says that the revenue for April 2019 was shown as zero. They believe that this is the result of their inability to complete required financial work during the month and the amount is likely reflected in the subsequent month. They were also not able to provide data for October 2020.",0,12846650,12846650,"F","N",620,281147,"City of La Verne only has one zip code. Water system was not able to provide a breakdown of delinquent accounts by amount.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT15-METROPOLITAN\Complete\Survey_DISTRICT15-CA1910062-LAVERNE-CITYWD-Complete.xlsx","single","91750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,"Small/Medium",23.41,86971.23,33.75,12846650,12846650,NA,NA,NA,NA,NA,0,0,"very low",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,6,"C1",1,0.0705026154196043,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"14","CA5610063",30512751,303,79924.31,13458290,12686552,"y","y","n","Bin D",8751,30000,"C1","DISTRICT 06 - SANTA BARBARA","CAMROSA WATER DISTRICT","M",NA,NA,1423320.42,1535612.42,1573408.42,1356513.25,1781286.25,1680309.25,1614026.25,10964476.26,1600926,1459546,1661368,1941378,2031130,1997593,1994611,12686552,1501811.25,1821571.25,2340508.25,1618756.49,2032091.01,1797425.75,1536983.75,12649147.75,1158716,1950897,1958344,2276087.75,2114855.25,1993447,2005943,13458290,"Water system notes: ""Revenue totals do not include non-operating revenues such as: Interest income, property tax revenues, capital & Mitigation Fees, nor grant revenue. CWD increased rates effective July 1, 2020.""",14814399,15698352,30512751,"F","N",303,79924.31,"Listed delinquent accounts do not inlude meters for HOA common areas (e.g., irrigation)","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT06-SANTABARBARA\Complete\Survey_DISTRICT06-CA5610063-CAMROSAWATERDISTRICT_complete.xlsx","single","93021",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Small/Medium",13.43,120758.58,32.16,30512751,15698352,265.586851730782,516.218866524031,1.06396812386036,1,3,0,1.33333333333333,"low",1,1,852747,0.00838466743359988,0.008046935374736,0.00832486071484274,0.069488371111244,0.0688727137122734,0.0643403025750897,0.0679439505503977,0.0658729963283365,0.0615176599859044,0.0551957380090461,6,"C1",1,0.0346246143297909,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"15","CA4110001",9723656,67,14076,11557847,9352434,"y","y","n","Bin D",8728,28050,"C1","DISTRICT 17 - SANTA CLARA","MID-PENINSULA WATER DISTRICT","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,7543212,NA,NA,NA,NA,NA,NA,NA,9352434,NA,NA,NA,NA,NA,NA,NA,8423564,NA,NA,NA,NA,NA,NA,NA,11557847,NA,1141000,8582656,9723656,"F","N",67,14076,"The MPWD is self-sufficient and financially sound, including adequate reserves for an emergency. Current revenue and expense trends at the MPWD are manageable.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4110001-MID-PENINSULAWATERDISTRICT-COMPLETE.xlsx","single","94002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"Small/Medium",8.63,144130.87,28.5,9723656,8582656,218.041720108021,247.028737954623,1.37208514115878,1,2,0,1,"low",1,1,778001,0.00381233443144675,0.00397557329617828,0.00523649712532503,0.0645359067661867,0.0635706123771049,0.0619999203085857,0.0623790971991039,0.0615693296024041,0.0582055807126212,0.053047489656183,6,"C1",1,0.00767644362969752,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"16","CA4110003",18142329,125,60000,13200702,13153721,"y","y","n","Bin D",8728,31056,"C1","DISTRICT 17 - SANTA CLARA","CITY OF BURLINGAME","BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511721,1376736,3533879,754707,1965129,1611908,2399641,13153721,NA,NA,NA,NA,NA,NA,NA,NA,1515735,1492950,3572305,502064,2220572,1775519,2121559,13200702,"Water Enterprise budgets are evaluated on an annual basis. Monthly expenses are not an accurate representation of total annual budget expenses and are not shown here.",5573885,12568444,18142329,"F","N",125,60000,"Reserve - Note - As of June 30, 2020. Delinquent account debt - Estimate based on water portion of the combined utility bill.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4110003-CITYOFBURLINGAME-COMPLETE.xlsx","single","94010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"Small/Medium",10.73,127461.57,26.55,18142329,12568444,NA,NA,NA,NA,NA,0,0,"very low",1,1,778001,0.00381233443144675,0.00397557329617828,0.00523649712532503,0.0645359067661867,0.0635706123771049,0.0619999203085857,0.0623790971991039,0.0615693296024041,0.0582055807126212,0.053047489656183,6,"C1",1,0.0143217231897342,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"17","CA3010017",2000,91,20726,7928244,8823658,"y","y","n","Bin D",8662,23309,"C1","DISTRICT 08 - SANTA ANA","LAGUNA BEACH COUNTY WD","BM",NA,"N",978846,1045905,2286574,787331,947356,735965,1013214,7795191,1926434,1125340,1155211,1113641,1237954,1167753,1097325,8823658,1108759,1442368,2382761,876129,1357687,1117973,NA,8285677,2237568,1043128,1164009,1176170,1181904,1125465,NA,7928244,"October 2020 financials will not be ready until December 1st. Large deltas between August 2019 and August 2020 and September 2019 and September 2020 expenditures are due to the District purchasing solely imported water in those months in 2020 whereas the District purchased a mixture of imported water and groundwater at a cheaper rate in 2019. Large delta between May 2019 and May 2020 expenditures are also due to the same reason as August and September (DDW staff comment).  Those numbers include both operating and non-operating for the revenues and expenditures (DDW staff comment).",17245721,NA,NA,"F","N",91,20726,"For Question 8, we track delinquencies 30 days past the due date. For the debt accrued, that figures is as of November 17, 2020. The delinquent accounts in the same period of 2019 were 9 and accrued debt was $1,740.15.  However, the water system is not concerned about at this time and it does not cause water system any financial stress at this time (DDW staff comment).","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT08-SANTAANA\Complete\Survey_DISTRICT08-CA3010017-LAGUNABEACHCOUNTYWD-completed.xlsx","single","92651","41",15,14,9,1,3,2,0,2,1,3,91,"Small/Medium",7.5,120268.15,31.17,NA,NA,NA,NA,0.95686134035879,NA,3,0,1.5,"low",2,1,3228519,0.00503636497105949,0.00508127720481125,0.00589031689142917,0.0728705638715461,0.07687642538266,0.0738354025483511,0.0769640816733617,0.0739521743561057,0.0688352771038361,0.0614705999871768,6,"C1",1,0.0105056568921727,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"18","CA1910127",7068599.59,3196,844454.73,7059163.536,9912530.74,"y","y","n","Bin D",8499,33300,"C1","DISTRICT 07 - HOLLYWOOD","COVINA-CITY, WATER DEPT.","M",NA,"N",798819.96,574124.61,5362243.2,484383.03,844478.55,860496.32,1348579.66,10273125.33,801151.9,1019892.69,4237352.11,704382.07,885575.63,1124559.22,1139617.12,9912530.74,774427.52,427549.97,1584372.91,520590.5,866482.9,638486.59,906249.48,5718159.87,797373.2753,1071651.649,973361.3662,1079564.929,1164807.048,1055104.089,917301.1809,7059163.536,"Expenses exclude Capital expenditures, depreciation and Contra entries which offset actual expenditures, some of which may have occurred outside the sample period.                                                  Revenues are based on billing periods for the corresponding month, not necessarily when they were posted to our books. For example, April revenues reflect billings that covered 4/1-4/30.",3580479.98,3488119.61,7068599.59,"F","N",3196,844454.73,"During the sample period of April through October 2020, operating revenues exceed operating expenses, therefore no financial assistance is anticipated for the foreseeable future.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT07-HOLLYWOOD\Complete\Survey_DISTRICT07-CA1910127-COVINA-CITY-WATERDEPT-complete.xlsx","single","91723","1105",865,410,268,141,109,68,58,37,25,110,3196,"Small/Medium",28.86,65337.8,33.07,7068599.59,3488119.61,130.541575176351,264.539702745317,1.23451664457842,2,2,0,1.33333333333333,"low",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,6,"C1",1,0.376044240498882,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"19","CA4810005",1713865,525,161647,4291212,3989731,"y","y","n","Bin D",8436,29917,"C1","DISTRICT 04 - SAN FRANCISCO","SUISUN-SOLANO WATER AUTHORITY","BM",NA,"N",481895,392074,732229,190392,696003,728526,504873,3725992,398499,487468,554345,609769,611298,709537,618815,3989731,406175,489489,697556,282057,479635,523962,606018,3484892,471554,584059,622774,644384,633398,720434,614609,4291212,NA,0,1713865,1713865,"F","N",525,161647,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT04-SANFRANCISCO\Complete\Survey_DISTRICT04-CA4810005-SUISUN-SOLANOWATERAUTHORITY.complete.xlsx","single","94585","59",93,120,44,35,33,29,23,7,9,13,465,"Small/Medium",20.31,73325.13,29.96,1713865,1713865,105.244899985423,105.244899985423,1.23137589342797,2,2,0,1.33333333333333,"low",1,1,444255,0.00906011187268573,0.00881475729029499,0.00944727690177938,0.0709682502166548,0.0684269169733599,0.0658630741353502,0.0702839585373265,0.0705833361470327,0.0679654702817076,0.0624776310902522,6,"C1",1,0.0622332859174964,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"20","CA1310002",3000000,848,9688.01,5002611,5033919,"y","y","n","Bin D",8431,40357,"C1","DISTRICT 14 - SAN DIEGO","CALEXICO, CITY OF","M",NA,"Y",NA,NA,NA,NA,NA,NA,NA,6285821,NA,NA,NA,NA,NA,NA,NA,5033919,NA,NA,NA,NA,NA,NA,NA,4186327,NA,NA,NA,NA,NA,NA,NA,5002611,NA,0,NA,3000000,"F","N",848,NA,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT14-SANDIEGO\Complete\Survey_DISTRICT14-CA1310002-CALEXICO-CITYOF (Completed 11_18_2020).xlsx","single","92231",NA,NA,NA,NA,607,NA,NA,NA,NA,160,81,848,"Small/Medium",45.46,36084.52,41.2,3000000,3000000,153.356390936494,153.356390936494,1.19498811249097,2,3,0,1.66666666666667,"medium",1,1,191649,0.0326273552170896,0.0311976582189315,0.0316150879994156,0.0873367458217888,0.106329800833816,0.118852694248339,0.12984675109184,0.129173645570809,0.123428768216896,0.112784308814552,6,"C1",1,0.100581188471118,0,0,1,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"21","CA2410001",53592144,153,376657.02,3940587.5,12695358.67,"y","y","n","Bin D",8419,29479,"DAVCL","DISTRICT 11 - MERCED","CITY OF ATWATER","M",NA,NA,158929.65,341491.1,1333497.86,22078.39,212709.06,611695.39,221730.46,2902131.91,441680.77,461380.87,397487.61,476595.35,9812853.52,575085.38,530275.17,12695358.67,253195.69,258903.56,1574482.7,54086.96,206497.86,644375.92,185990.71,3177533.4,492601.37,529212,576309.19,633289.53,557226.86,593680.04,558268.51,3940587.5,"Aug revenue includes TCP settlement check: $9,229,462.00",42853635.97,10738508.03,53592144,"F","N",153,376657.02,"Most delinquent accounts were delinquent prior to COVID-19. No shutoffs since November 2019.  The 153 accounts include sewer, water and garbage services.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT11-MERCED\Complete\Survey_DISTRICT11-CA2410001-CITYOFATWATER_Complete.xlsx","single","95301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,"Small/Medium",38.14,51339.35,29.2,53592144,10738508.03,723.215283408193,3609.31495354227,1.24014038687996,0,2,0,0.666666666666667,"low",1,1,287420,0.0262055528494885,0.027471992206527,0.0264978080857282,0.0666376730916429,0.0629775241806416,0.0622712406930624,0.064198733560643,0.0605490223366502,0.0565165959223436,0.0543003270475263,6,"DAVCL",1,0.0181731797125549,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.26167590402451
"22","CA3310007",6755302,1191,238740,13501148,3165595,"y","y","n","Bin D",8396,45407,"C1","DISTRICT 20 - RIVERSIDE","COACHELLA WATER AUTHORITY","M",NA,NA,263021,301034,2105714,70926,887400,536767,277308,NA,494436,602022,1172750,338883,900482,672230,548016,NA,259484,213831.17,3466594,139281,1036521,248742,514498,NA,465282,624368,723120,665892,760713,713901,587120,NA,"1) These approximate full accrual amounts; however, the District does annual closings. All months other than June are missing accrual items. 2) These revenues reflect billed revenues not cash received. Unpaid bills due to COVID-19 delinquencies are included in these revenues.",1000000,5755302,6755302,"E","N",1191,238740,"1) Reserves represent avaliable cash balances not GAAP net position balances. 2) Delinquent accounts represent active accounts with past due balances exceeding 30 days.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT20-RIVERSIDE\Complete\Survey_DISTRICT20-CA3310007-COACHELLAWATERAUTHORITY.xlsx","single","92236","719",216,90,66,28,17,8,3,4,1,16,1191,"Small/Medium",30.86,35217.4,37.05,6755302,5755302,NA,NA,NA,NA,NA,1,1,"low",1,1,2468145,0.00767458962095015,0.00781963782516829,0.00854204270818773,0.0715918230087779,0.0747504704950479,0.0710408018977815,0.0765465562193469,0.075008153896955,0.0717283627987821,0.0646967661948548,5,"C1",1,0.14185326345879,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"23","CA2710017",14839027,485,239832,7202654,20274.21,"y","y","n","Bin D",8295,35361,"C1","DISTRICT 05 - MONTEREY","MARINA COAST WATER DISTRICT","M",NA,"N",1022836,937157,1502186,781762,819219,942442,783623,6789225,NA,NA,28710682.81,NA,NA,NA,NA,NA,964107,1098669,3972849,921612,1021337,920420,620508,9519503,900436,918860,998432,1223936,1053481,1124619,982890,7202654,"Monthly revenues represent monthly user fees only.  They do not include all other revenue which also fund total monthly expenses. June 2020 expenses include final debt service payment on 2010 bonds which was funded by Debt Reserve Account.  Also, portions of 2010 and 2015 bond debt service are funded through capacity fees representing the amount applicable to future users' share of the debt.",9466349,5372678,14839027,"E","N",485,239832,"Keep in mind that this represents delinquent accounts that may be paying through a payment arrangement and/or have an outstanding billing dispute that is under investigation.  This amount does not represent delinquent balances solely attributable to COVID-19.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_DISTRICT05-CA2710017-MARINACOASTWATERDISTRICT.xlsx","single","93933","87",84,42,35,29,20,18,12,15,6,17,365,"Small/Medium",25.78,67470.95,32.57,14839027,5372678,120.778688971473,333.583778270777,0.756620802577614,2,4,1,2.33333333333333,"medium",1,1,448732,0.0336169473093071,0.0335523207616127,0.0310207428933083,0.0837537773102877,0.0698345560379024,0.0613974488113172,0.0588926129627484,0.0555788310171773,0.0519486018380681,0.0505557883101718,5,"C1",1,0.0584689572031344,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"24","CA3710016",32517738,827,1239428,28760509,26440004,"y","y","n","Bin D",8254,44726,"C1","DISTRICT 14 - SAN DIEGO","RAINBOW MUNICIPAL WD","M",NA,"N",3137735,2829901,2956965,4852974,4331653,3898854,4450570,26458652,3106891,3674117,2847404,4093314,4093314,4093314,4531650,26440004,3060174,3959804,3961772,4674317,4197542,5126934,3805189,28785732,2392547,3269972,3403440,5044578,5044578,5044578,4560816,28760509,"See backup tab for months that are allocated based on YTD totals.",1129762,31387976,32517738,"F","N",827,1239428,"Rainbow has 827 delinquent accounts as of 10/31/2020 compared to 821 as of 1/31/2020.  Tracey Largent, Rainbow Accountant, stated this is not a significant increase.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT14-SANDIEGO\Complete\Survey_DISTRICT14-CA3710016-RAINBOWMUNICIPALWD (completed 11_17_2020).xlsx","single","92023","6",24,10,9,7,9,4,4,4,1,48,126,"Small/Medium",14.68,87072.08,36.16,32517738,31387976,233.345702794704,241.744623065344,0.9991237672886,1,3,0,1.33333333333333,"low",2,1,3370418,0.00621139573785803,0.00603812346124427,0.00704215322847196,0.0736288495966969,0.0759698055256054,0.0716270207434211,0.0743441911359363,0.0718895994502759,0.0665899600583666,0.0608609970632723,6,"C1",1,0.100193845408287,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"25","CA4110021",15607000,107,88575,11255217,10510503,"y","y","n","Bin D",8160,37687,"C1","DISTRICT 17 - SANTA CLARA","ESTERO MUNICIPAL IMPROVEMENT DISTRICT","O","Commericial and single family residential accounts - bi-monthly except single family accounts opened after Februrary 2020 - monthly.  Irrigation & related accounts -  monthly.",NA,1524085,1171313,2484378,709213,1432613,1344865,1331481,9997948,1099049,969573,3831660,61740,1275366,1575910,1697205,10510503,1018011,1098029,2744997,652367,1371768,1316838,1324328,9526338,1289315,1146926,3830875,26629,1392704,1615350,1953418,11255217,NA,0,15607000,15607000,"F","N",107,88575,"Zero delinquent accounts prior to March 2020.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4110021-ESTEROMUNICIPALIMPROVEMENTDISTRICT-COMPLETE.xlsx","single","94404","62",2,2,1,1,6,5,2,6,2,18,107,"Small/Medium",9.81,148435.18,25.18,15607000,15607000,350.596210212151,350.596210212151,1.1814841127829,1,3,0,1.33333333333333,"low",1,1,778001,0.00381233443144675,0.00397557329617828,0.00523649712532503,0.0645359067661867,0.0635706123771049,0.0619999203085857,0.0623790971991039,0.0615693296024041,0.0582055807126212,0.053047489656183,6,"C1",1,0.0131127450980392,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"26","CA1910028",10780000,157,65290,8810951,8198206,"y","y","n","Bin D",8004,33203,"C1","DISTRICT 15 - METROPOLITAN","CRESCENTA VALLEY CWD","O","Our billing frequency is bi-monthly, but we have 4 separate billing cycles.  The four billing cycles are staggered 15 days apart, so that there is a billing done every 15th and 30th of the month.",NA,808276,740702,2016265,949664,957080,1015048,902840,7389875,579012,1058497,1869537,945824,1050360,1305195,1389781,8198206,783462,1100641,1028609,1128997,689064,784696,615692,6131161,731834,863647,1995027,1346779,756927,1308542,1808195,8810951,NA,5000000,5780000,10780000,"E","N",157,65290,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT15-METROPOLITAN\Complete\Survey_DISTRICT15-CA1910028-CRESCENTAVALLEYCWD-Complete.xlsx","single","91011","6",1,0,1,0,0,1,1,1,0,0,11,"Small/Medium",19.52,89816.73,33.46,10780000,5780000,201.743193499567,376.261526976701,1.43707708866233,1,2,1,1.33333333333333,"low",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,5,"C1",1,0.0196151924037981,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"27","CA5010014",4158960,289,125644,3887302,3632395,"y","y","n","Bin D",7648,22348,"C1","DISTRICT 10 - STOCKTON","OAKDALE, CITY OF","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,2099001,NA,NA,NA,NA,NA,NA,NA,3632395,NA,NA,NA,NA,NA,NA,NA,2335390,NA,NA,NA,NA,NA,NA,NA,3887302,NA,0,4158960,4158960,"F","N",289,125644,"The inability to collect on delinquent accounts will affect our ability to properly fund long term capital investment. In future years we will have to increase rates to recapture the lost revenue.  Normally we have less than $15,000 in delinquent debt.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_DISTRICT10-CA5010014-OAKDALE-CITYOF_COMPLETE.xlsx","single","95361",NA,NA,NA,NA,289,NA,NA,NA,NA,NA,NA,289,"Small/Medium",39.33,57981.33,31.6,4158960,4158960,381.100133168336,381.100133168336,1.66451941645721,0,1,0,0.333333333333333,"low",1,1,562303,0.0154685285335486,0.0155254373531708,0.0155876813746325,0.0708141340167134,0.0678886650080117,0.0649969856109606,0.0692384710734248,0.0661333836027907,0.0624432023304162,0.058589408201628,6,"C1",1,0.0377876569037657,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"28","CA1510022",24600000,606,62190.9,8500000,86809.6,"y","y","n","Bin D",7537,22863,"C1","DISTRICT 12 - VISALIA","WEST KERN WATER DISTRICT","BM","Bi-monthly for residential/commercial, monthly for industrial",NA,1193093,2049986,1186539,943981,1416719,1470187,2394566,NA,940886,1674450,1171616,1284647,1743754,1762922,1452995,NA,1267717,4140443,2091933,1087976,1316487,1636362,1931467,NA,1026008,1064851,1809680,1431855,1705640,1577825,1574292,NA,NA,19200000,5400000,24600000,"E","N",606,62190.9,"Board has authority to change money from restricted to unrestricted amounts.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT12-VISALIA\Complete\Survey_DISTRICT12-CA1510022-WESTKERNWATERDISTRICT_Complete_LP.xlsx","single","93224","8",4,2,0,1,0,0,0,0,0,0,15,"Small/Medium",36.72,44593.57,33.19,24600000,5400000,NA,NA,NA,NA,NA,1,1,"low",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,5,"C1",1,0.0804033435053735,0,0,NA,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.49879325068965
"29","CA1210009",6496643,976,247936,7494708.408,6909230.57,"y","y","n","Bin D",7532,24885,"DAVCL","DISTRICT 01 - KLAMATH","HUMBOLDT C.S.D.","M",NA,"N",2189524.285,1264318.605,637305.285,650401.8017,510949.8017,495662.8017,1095300.802,6843463.382,859235.12,864490.12,1190461.12,1033625.803,1007102.803,1051515.803,902799.8025,6909230.57,758952.8017,405176.8017,1642716.802,961867,1013226.07,636444.88,1016474,6434858.355,929810.8025,965919.8025,1494970.803,932989,1034094,1099683,1037241,7494708.408,NA,5781986,714657,6496643,"F","N",976,247936,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Complete_Survey_DISTRICT01-CA1210009-HUMBOLDTCSD.xlsx","single","95501","64",22,16,12,5,7,9,4,2,2,9,152,"Small/Medium",12.86,51816.45,31.79,6496643,714657,23.7668942442479,216.054732723017,1.16470448827774,5,3,0,2.66666666666667,"medium high",3,1,134098,0.00944831391967069,0.00813584095213948,0.00840430133186177,0.0638711986755955,0.0567793703112649,0.0527077212188101,0.0546316872734866,0.0545869438768662,0.0503288639651598,0.046600247580128,6,"DAVCL",1,0.129580456718003,0,0,0,76,69,55,0.907894736842105,1.10144927536232,0.907894736842105,1.26167590402451
