DOMAINVALUE	STRATUM	ID	Y1	Y2	Y3	X1	X2	LABEL
4	1*1	WINDFLOWER POINT MUTUAL WATER COMPANY	17.06	44137	33.2	1	1	1
4	1*1	SOUTH FORK ESTATES MUTUAL WATER CO	23.06	71823	30.9	1	1	1
4	1*1	MARY LOU MOBILE HOME PARK	10.47	72500	28.5	1	1	1
4	1*1	LITTLE BALDY WATER	16.38	50732	33.2	1	1	1
4	1*1	COVINGTON MILL MWC-DIVISION B	12.82	42500	35.3	1	1	1
4	1*1	BOULEVARD HEIGHTS MUTUAL WATER	17.76	85566	30.9	1	1	1
4	1*1	SURREY VILLAGE WATER CO. INC.	24.4	63833	28.4	1	1	1
4	1*1	MONDAVI FARM WORKER CENTER	12.04	149612	30.9	1	1	1
4	1*1	BEND MOBILEHOME & RV PARK	24.4	63833	28.4	1	1	1
4	1*1	RIVERBEND MOBILE HOME PARK	12.52	51699	37.4	1	1	1
4	1*1	BRITZ/COLUSA	43.92	21794.63	33.17	1	1	1
4	1*1	NICASIO VALLEY RANCH MUTUAL	9.34	91399	30.9	1	1	1
4	1*1	BLUE MOUNTAIN CENTER	9.34	91399	30.9	1	1	1
4	1*1	SCHWEIKART WATER SYSTEM	18.33	126842	28.4	1	1	1
4	1*1	DRYTOWN COUNTY WATER DISTRICT	19.82	60125	24.6	1	1	1
4	1*1	ANGELO LANE WATER COMPANY	50.69	90192	29.2	1	1	1
4	1*1	EAST INYOKERN MUTUAL WATER	18.96	69767	36.2	1	1	1
4	1*1	OWENS PEAK WEST	18.96	69767	36.2	1	1	1
4	1*1	MOKELUMNE MOBILE SENIOR PARK	28.71	71775	24.8	1	1	1
4	1*1	B&G MOBILE HOME PARK LLC WS	28.71	71775	24.8	1	1	1
4	1*1	WINE COUNTRY APARTMENTS	28.71	71775	24.8	1	1	1
4	1*1	WILSON ACRES MUTUAL WATER	29.9	45000	30.8	1	1	1
4	1*1	HOMETOWN WATER ASSOCIATION	18.96	69767	36.2	1	1	1
4	1*1	EVERGREEN MOBILE ESTATES	26.8	69833	30.8	1	1	1
4	1*1	SANTA ANITA MWC	16.26	77197	33.1	1	1	1
4	1*1	MONTECITO SEA MEADOWS	6.8	127381	33.1	1	1	1
4	1*1	GOLD HILL MOBILEHOME PARK	21.48	78917	30	1	1	1
4	1*1	LAS VENTANAS RANCH	9.1	109194	25.8	1	1	1
4	1*1	IRISH HILLS MUTUAL WATER CO	16.57	70388.85	32.39	1	1	1
4	1*1	LAUREL COMMUNITY LEAGUE	4.91	149438	35.1	1	1	1
4	1*1	AGAPE MUTUAL WATER SYSTEM	17.19	103259	22.5	1	1	1
4	1*1	CANYON CREST MUTUAL BENEFIT WC	5.42	99010	28.3	1	1	1
4	1*1	BERRY DR WS #02	7.3	149369	27	1	1	1
4	1*1	SCE BISHOP CREEK PLANT 4	19.67	77721	28.5	1	1	1
4	1*1	SAN MIGUEL WS #01	14.13	82350	31.4	1	1	1
4	1*1	VILLAGE GREEN	27.63	35000	30.7	1	1	1
4	1*1	MIDWAY MOBILEHOME PARK	27.63	35000	30.7	1	1	1
4	1*1	SUNNYSIDE ESTATES WATER SYSTEM	15.63	68513	33	1	1	1
4	1*1	SUMMIT VIEW RANCH MUTUAL WATER CO.	9.63	94103	33	1	1	1
4	1*1	POINT CABRILLO HIGHLANDS	12.12	62795	36.1	1	1	1
4	1*1	CLARK STREET COMMUNITY WELL	44.56	35022	32.3	1	1	1
4	1*1	BIANCHI FLOWERS INC	19.82	121126	24.3	1	1	1
4	1*1	CHAMPIONS- SAMUEL'S HOUSE	40.77	50559	32.3	1	1	1
4	1*1	MARCHI CENTRAL FARM	19.82	121126	24.3	1	1	1
4	1*1	KEELER COMMUNITY SERVICE DISTRICT	29.31	40150	30.6	1	1	1
4	1*1	DATE GARDENS MOBILE HOME PARK	48.09	34875	40.6	1	1	1
4	1*1	NPS - DEATH VALLEY, COW CREEK/NEVARES	29.31	40150	30.6	1	1	1
4	1*1	FOOTHILL MOBILE HOME PARK	29.31	40150	30.6	1	1	1
4	1*1	RANDAL'S RANCHETTE MUTUAL WATER COMPANY	6.4	112719	33.8	1	1	1
4	1*1	HOWELL'S LAKESIDE WATER CO.	25.64	38474	40.6	1	1	1
4	1*1	NORTH LONE PINE MUTUAL WATER COMPANY	29.31	40150	30.6	1	1	1
4	1*1	MODERN VILLAGE MWC	25.64	38474	40.6	1	1	1
4	1*1	WONDER ACRES WATER SYSTEM	42.27	36218	32.9	1	1	1
4	1*1	FOUNTAIN TRAILER PARK WATER	42.27	36218	32.9	1	1	1
4	1*1	RANCHO SECO INC. WATER SYSTEM	42.27	36218	32.9	1	1	1
4	1*1	RIO VISTA MOBILEHOME ESTATES	25.64	38474	40.6	1	1	1
4	1*1	MINERAL MOUNTAIN MUTUAL WATER	10.02	47855.87	33.71	1	1	1
4	1*1	FISHERMAN'S BEND MHP	44.18	45391	27.9	1	1	1
4	1*1	MEADOW EDGE MHP	20.01	53958	35.9	1	1	1
4	1*1	SCE/BIG CREEK POWERHOUSE #1	14.16	72925	14.2	1	1	1
4	1*1	SWEET WATER CO-OP	18.96	69767	36.2	1	1	1
4	1*1	HELM SCHOOL	48.18	35368	30.5	1	1	1
4	1*1	SAN ANDREAS FARMS	48.18	35368	30.5	1	1	1
4	1*1	MD 28 RIPPERDAN SELF HELP	46.94	67568	34.6	1	1	1
4	1*1	RAINERI MUTUAL WATER COMPANY	5.21	154088	21.5	1	1	1
4	1*1	MD 36 EASTIN ARCOLA	46.94	67568	34.6	1	1	1
4	1*1	OAKMONT WATER SYSTEM	5.21	154088	21.5	1	1	1
4	1*1	PONDEROSA MOBILE HOME PARK	12.9	73835	25.4	1	1	1
4	1*1	HESKETT, JOE WATER SYSTEM	61.84	40530	32.8	1	1	1
4	1*1	LAKE SAN ANTONIO PARK WS	22	55262	26.6	1	1	1
4	1*1	HIDDEN ACRES TRAILER VILLA	10.78	103611	21.4	1	1	1
4	1*1	R-WILD HORSE RANCH	25	49241	32.1	1	1	1
4	1*1	COVINGTON MILL - A	8.56	40139	38.1	1	1	1
4	1*1	LOS ANGELES, CITY OF - POWER PLANT #2	10.92	66726.74	36.93	1	1	1
4	1*1	MUSTANG SPRINGS MUTUAL WATER	7.27	85385	30.5	1	1	1
4	1*1	MIDDLE ROAD MUTUAL WATER CO	22.22	75559	26.5	1	1	1
4	1*1	BEST ROAD MWC	29.28	82115	25.3	1	1	1
4	1*1	SISKIYOU LAKE HIGHLANDS MWC	12.21	47982	35.8	1	1	1
4	1*1	VENTURE ESTATES MWC	29.28	82115	25.3	1	1	1
4	1*1	PRINCES CAMP RESORT WS	5.06	100064	36.9	1	1	1
4	1*1	WESTERN MWD (ID A - RAINBOW)	21.83	81940.35	23.8	1	1	1
4	1*1	SAN VICENTE MWC	26.18	64419.87	34.48	1	1	1
4	1*1	RUBYS VALLEY CARE HOME	45.49	42714	33.5	1	1	1
4	1*1	GALINDO HOUSING FACILITY	21.85	57596	26.4	1	1	1
4	1*1	COUNTRY CLUB COUNTY WD	35.31	61404	25	1	1	1
4	1*1	GAYLA MANOR PWS	41.42	87344	30.4	1	1	1
4	1*1	WILKINSON MANOR A-ZONE PWS	41.42	87344	30.4	1	1	1
4	1*1	DEL ORO WATER COMPANY - BUZZTAIL DIST.	13.45	84286	32	1	1	1
4	1*1	MORADA MANOR WATER SYSTEM	41.42	87344	30.4	1	1	1
4	1*1	RANCHO SANTA TERESA MW CO.	11.61	93947	23.6	1	1	1
4	1*1	CDF - OAK GLEN CONSERVATION CAMP	23.84	64994.26	27.6	1	1	1
4	1*1	CASA MEDANOS WATER SYSTEM	46.53	45701	35.6	1	1	1
4	1*1	CITY OF MODESTO - CENTRAL TURLOCK	32.13	33622	35.6	1	1	1
4	1*1	HAKAM MISSON	32.13	33622	35.6	1	1	1
4	1*1	EL NIDO MOBILE HOME PARK	43.51	57462	20.8	1	1	1
4	1*1	MCCAIN VALLEY CC #21	27.75	49231	37.8	1	1	1
4	1*1	MILLSTREAM MOBILE HOME PARK	31.21	43229	26.2	1	1	1
4	1*1	TRINIDAD EXTENDED STAY RV	13.03	48454	42.9	1	1	1
4	1*1	RIVER POINTE LANDING MHP	31.21	43229	26.2	1	1	1
4	1*1	CLEMENTS WATER WORKS #43	16.13	80882.12	30.3	1	1	1
4	1*1	SANTA YSABEL RANCH MWC	18.45	82475	35.9	1	1	1
4	1*1	ABERDEEN WATER SYSTEM	18.13	52454	20.3	1	1	1
4	1*1	LA TORRES PARK	31.66	113799	27.5	1	1	1
4	1*1	JED SMITH HOMEOWNERS ASSN.	18.06	53547	26.2	1	1	1
4	1*1	RESERVATION RANCH	18.06	53547	26.2	1	1	1
4	1*1	CAMP WILLIAMS-RESORT WATER	15.13	75313	27.5	1	1	1
4	1*1	THE RIVER COMMUNITY	15.13	75313	27.5	1	1	1
4	1*1	VOYLES TRAILER PARK	35.12	45242	31.8	1	1	1
4	1*1	FENNER CANYON YOUTH CONSERVATION CAMP	15.13	75313	27.5	1	1	1
4	1*1	RAWSON CREEK MUTUAL WATER COMPANY	19.67	77721	28.5	1	1	1
4	1*1	MULBERRY MHP	52.95	44738	32.5	1	1	1
4	1*1	OID #45	33.75	96442	30.9	1	1	1
4	1*1	MWD OF SO CAL IRON MOUNTAIN	23.85	41719	29.4	1	1	1
4	1*1	LODI LAKE MOBILE HOME PARK	20.1	75139	29.4	1	1	1
4	1*1	PAR COUNTRY ESTATES CSA-16	24.43	110326	30.2	1	1	1
4	1*1	TUT BROTHERS FARM #96	36.4	61745	24.7	1	1	1
4	1*1	CONTROL GORGE POWER PLANT	19.67	77721	28.5	1	1	1
4	1*1	OASIS PROPERTY OWNERS ASSOCIATION	65.67	42518	36.5	1	1	1
4	1*1	SANTA YNEZ ROBLAR MHP	9.16	94250	27.5	1	1	1
4	1*1	RODRIGUEZ LABOR CAMP	50.48	30010	48.5	1	1	1
4	1*1	TERRA LINDA FARMS	43.94	21732	33.2	1	1	1
4	1*1	SAN CAYETANO MUTUAL WATER CO	27.22	73639.78	39.2	1	1	1
4	1*1	WESTERNER MOBILE HOME PARK	31.4	62319	35.3	1	1	1
4	1*1	CITY OF MODESTO - NORTH TURLOCK	24.41	67227.17	30.1	1	1	1
4	1*1	DEER MEADOW MUTUAL	23.06	71823	30.9	1	1	1
4	1*1	SONOMA COUNTY MUTUAL WATER COMPANY	6.7	62083	34.2	1	1	1
4	1*1	NEW HOPE LANDING GENERAL STORE	33.21	44938	39.2	1	1	1
4	1*1	FIVE POINTS RANCH	47.56	36105.88	30.07	1	1	1
4	1*1	REESEDALE MUTUAL	22.77	44643	27.3	1	1	1
4	1*1	COLORADO MUTUAL WATER COMPANY	22.77	44643	27.3	1	1	1
4	1*1	MWD OF SO CAL GENE PLANT	35.26	30368	24.6	1	1	1
4	1*1	AZCAL MANAGEMENT CO	46.91	41272.31	30.02	1	1	1
4	1*1	DELANY WC	19.09	118746.95	22.78	1	1	1
4	1*1	COASTLANDS MWS (POST CREEK)	NA	56042	19.5	1	1	1
4	1*1	LOCH HAVEN MUTUAL WATER COMPANY	5.45	117223.34	32.41	1	1	1
4	1*1	CATHEDRAL WOOD MUTUAL WATER COMPANY	4.99	147413.44	35.25	1	1	1
4	1*1	BRANDON CREEK MWS	NA	56042	19.5	1	1	1
4	1*1	CENTURY MOBILE HOME PARK	58.1	65919	32.4	1	1	1
4	1*1	COUNTRY MANOR MHP	21.25	72043	35.2	1	1	1
4	1*1	LIFE WATER CO-OP	18.96	69767	36.2	1	1	1
4	1*1	FCSA #10A/MANSIONETTE ESTATES	11.93	99167	32.6	1	1	1
4	1*1	SIERRA MEADOWS	33.01	33171	30	1	1	1
4	1*1	SAN MARTIN FOOTHILLS WATER COMPANY	26.5	113426	32.4	1	1	1
4	1*1	BURLANDO HEIGHTS MUTUAL WATER CO.	33.01	33171	30	1	1	1
4	1*1	FRONTIER TRAILS HOMEOWNERS ASSOC INC.	33.01	33171	30	1	1	1
4	1*1	HART FLAT BEAR MUTUAL WATER	21.51	79279	22.5	1	1	1
4	1*1	MIRASOL COMPANY WATER SYSTEM	45.85	41225	31.5	1	1	1
4	1*1	STONE CREEK WATER CO.	27.59	56000	35.1	1	1	1
4	1*1	HARVEST MOON MUTUAL WATER CO	17.19	103259	22.5	1	1	1
4	1*1	SULLIVAN MUTUAL WATER	25.75	99167	19.2	1	1	1
4	1*1	H2O, INC	9.1	109194	25.8	1	1	1
4	1*1	FCSA #44C/RIVERVIEW ESTATES	17.72	90167	19	1	1	1
4	1*1	KRANENBURG WATER SYSTEM	17.19	103259	22.5	1	1	1
4	1*1	ROSECREST MUTUAL	27.9	70190	30.7	1	1	1
4	1*1	EMIGRANT GAP MUTUAL WATER CO.	11.77	64554	41	1	1	1
4	1*1	PLANTATION MOBILE HOME PARK	52.27	35810	38.7	1	1	1
4	1*1	VELLADAO MOBILE HOME PARK	47.37	58393	35	1	1	1
4	1*1	PIER 1900 HOMEOWNER S ASSOCIATION	21.68	45323	29.9	1	1	1
4	1*1	STRAWBERRY RD WS #06	14.13	82350	31.4	1	1	1
4	1*1	KERN VALLEY MUTUAL WATER COMPANY	44.56	35022	32.3	1	1	1
4	1*1	PINE ST WS #01	25.09	70815	38.6	1	1	1
4	1*1	LICHAU HYLANDS MUTUAL WATER COMPANY	9.63	94103	33	1	1	1
4	1*1	NORRIS CANYON PROPERTY OWNERS ASSN	10.67	148625	28.2	1	1	1
4	1*1	RIVER RANCH FARM WORKER CENTER	11.22	92443.84	25.6	1	1	1
4	1*1	IMPERIAL LAKES INC.	34.19	50208	18.4	1	1	1
4	1*1	UNION HEIGHTS MWC	31.29	86313	32.3	1	1	1
4	1*1	CREEKBRIDGE MUTUAL WATER COMPANY	31.29	86313	32.3	1	1	1
4	1*1	THE VILLAGE MOBILE HOME PARK	40.3	54012	25.6	1	1	1
4	1*1	TEEN CHALLENGE	52	43979.04	26.72	1	1	1
4	1*1	CAMPERS INN - RV & GOLF COURSE	29.95	49063	21.9	1	1	1
4	1*1	SHADY OAKS TRAILER PARK	23.61	44549	31.3	1	1	1
4	1*1	CDF & FP - MT. BULLION	19.53	47835	34.8	1	1	1
4	1*1	SADDLEBACK MUTUAL WATER CO.	12.7	46415	32.3	1	1	1
4	1*1	BLUE SPRUCE MOBILE HOME PARK	7.04	73750	26.7	1	1	1
4	1*1	MANZANITA HILLS WA	17.69	122046.18	21.85	1	1	1
4	1*1	BASSI RANCH MUTUAL WATER CO.	16.47	70526.63	32.22	1	1	1
4	1*1	YOSEMITE VISTA ESTATES	20.15	54650	29.8	1	1	1
4	1*1	CHERRY LANE TRAILER PARK	19.91	47500	24.1	1	1	1
4	1*1	JOST POST WA	3.29	119659	26.7	1	1	1
4	1*1	OUTLOOK WA	3.29	119659	26.7	1	1	1
4	1*1	JUNIPER CREEK ESTATES	22.18	33750	32.2	1	1	1
4	1*1	MOORE'S RESORT	7.62	113443.81	21.51	1	1	1
4	1*1	TIERRA VERDE MWC	3.29	119659	26.7	1	1	1
4	1*1	FAIRWAY DOWNS MUTUAL WATER CO	28.17	88467	25.4	1	1	1
4	1*1	FCWWD #37/MILE HIGH	14.16	72925	14.2	1	1	1
4	1*1	MADERA CO SA16 SUMNER HILL-WATER SYSTEM	46.94	67568	34.6	1	1	1
4	1*1	TRAILS END MUTUAL WATER COMPANY	16.25	52500	46.5	1	1	1
4	1*1	MCCOY RD WS #05	23.89	66563	28.9	1	1	1
4	1*1	VALLEY OAKS MHP WS	22	55262	26.6	1	1	1
4	1*1	LASSEN VIEW WATER DISTRICT	26.96	34083	38.2	1	1	1
4	1*1	SIERRA VILLAGE MOBILE HOME PARK	17.81	62355	29.8	1	1	1
4	1*1	FOOTHILL APARTMENTS	47.4	40020	37	1	1	1
4	1*1	BRADLEY-LOCKWOOD RD WS	22	55262	26.6	1	1	1
4	1*1	OPAL FRY AND SON	24.46	53208.27	28.84	1	1	1
4	1*1	RAMBLING HILLS ESTATES	26.96	38750	34.6	1	1	1
4	1*1	MIRA MONTE WATER CO.	25	49241	32.1	1	1	1
4	1*1	MURPHY HILL WS #02	17.43	123501.64	21.3	1	1	1
4	1*1	SHASTA CO CSA # 13 ALPINE MEADOWS	15.84	47298	33.6	1	1	1
4	1*1	OID #41 - MOUNTAIN VIEW	41.57	64621	28.8	1	1	1
4	1*1	WESTSIDE HARVESTING	48.88	35239.66	30.47	1	1	1
4	1*1	SOUTH COUNTY RETIREMENT HOME	28.24	107188	21.2	1	1	1
4	1*1	IID VILLAGE	14.4	23462	28.8	1	1	1
4	1*1	KONOCTI SHORES	19.54	52585	27.6	1	1	1
4	1*1	TRINITY KNOLLS MUTUAL WATER COMPANY	12.06	42080.13	35.8	1	1	1
4	1*1	BAYCLIFF WATER	19.54	52585	27.6	1	1	1
4	1*1	SAN MIGUEL WS #22	14.48	90417	29.3	1	1	1
4	1*1	AGBAYANI VILLAGE WATER SYSTEM	59.32	54004	29.6	1	1	1
4	1*1	COUNTRYSIDE ESTATES MWC	18.27	81513	20.9	1	1	1
4	1*1	WADDINGTON W.W.	16.04	50594	33.5	1	1	1
4	1*1	ARLINGTON HEIGHTS MHP	10.27	42455	29.6	1	1	1
4	1*1	DEL MONTE FARMS RD WS #03	18.27	81513	20.9	1	1	1
4	1*1	CAL AM WATER COMPANY - RALPH LANE	26.44	77080	22.8	1	1	1
4	1*1	UVAS PINES RV PARK	8.94	156550	23.6	1	1	1
4	1*1	DUNROVIN MOBILE HOME VILLAGE	12.27	35517	36.8	1	1	1
4	1*1	VACA VILLA APARTMENTS	22.96	77824	31.9	1	1	1
4	1*1	GREEN ACRES MUTUAL WATER	8.94	156550	23.6	1	1	1
4	1*1	HIGUERA APARTMENTS	12.86	52263	31.9	1	1	1
4	1*1	WILLOWSIDE TERRACE WATER ASSOCIATION	17.93	113542	20.7	1	1	1
4	1*1	NEW ORCHARD MOBILE HOME PARK LLC	31.21	43229	26.2	1	1	1
4	1*1	CALISTOGA FARM WORKER CENTER	10	105278	28.6	1	1	1
4	1*1	GOLD COUNTRY HOME PARK - WATER SYSTEM	17.09	47609	34.3	1	1	1
4	1*1	RED HILL MOBILEHOME PARK	12.21	61063	34.3	1	1	1
4	1*1	CORDA RD WS	26.19	44758	30.3	1	1	1
4	1*1	NAPLES	14.85	104732	23.3	1	1	1
4	1*1	PINE GROVE MOBILEHOME PARK	18.01	48459	19.3	1	1	1
4	1*1	REDCREST WATER WORKS	21.77	37697	33.1	1	1	1
4	1*1	SID - PEABODY	28.68	120532	27.1	1	1	1
4	1*1	WILSON ROAD WATER COMMUNITY	43.17	61333	31.8	1	1	1
4	1*1	BRITZ/FIVE POINT SYSTEM	45.01	25153.14	32.52	1	1	1
4	1*1	PARADISE RD WS #21	15.08	87434.76	29.49	1	1	1
4	1*1	SOBRE VISTA WATER COMPANY	12.24	76667	23.1	1	1	1
4	1*1	WENDELL LANE MUTUAL WATER COMPANY	10.07	95761	24.8	1	1	1
4	1*1	WESTLEY CSD	47.34	63259	30.2	1	1	1
4	1*1	WHITE ROCK LAKE RV PARK	16.54	111618	33.9	1	1	1
4	1*1	RAPID RIVER MOBILEHOME PARK	17.5	60944	26.1	1	1	1
4	1*1	RIVER BREEZE MOBILE HOME PARK	17.5	60944	26.1	1	1	1
4	1*1	WILSON CIRCLE MUTUAL WATER COMPANY	11.68	55703	19.9	1	1	1
4	1*1	LAZY S MOBILE RANCH	12.32	59745	35.4	1	1	1
4	1*1	SUMNER PECK RANCH	55.6	34015.76	30.18	1	1	1
4	1*1	RANCHO YNECITA	9.16	94250	27.5	1	1	1
4	1*1	CEDAR CREEK MOBILEHOME PARK	10.69	53989	27.4	1	1	1
4	1*1	MAGIC MOUNTAIN MUTUAL WATER COMPANY	6.7	62083	34.2	1	1	1
4	1*1	YOSEMITE TERRACE ESTATES	15.12	45635	37.6	1	1	1
4	1*1	IONE BAND OF MIWOK INDIANS	26.92	66828	29.3	1	1	1
4	1*1	TERRACE VIEW WATER SYSTEM	20.75	110366	31.7	1	1	1
4	1*1	OAK HAVEN ASSOCIATION	21.84	81939	23.8	1	1	1
4	1*1	THE VILLAGE	14.11	62313	24.7	1	1	1
4	1*1	PESANTE RD WS #02	26.44	77080	22.8	1	1	1
4	1*1	BRICELAND C.S.D.	10.08	60351	19.6	1	1	1
4	1*1	GOSFORD ROAD WATER COMPANY	16.3	115412	25.9	1	1	1
4	1*1	HAVEN ACRES RIVER CLUB INC	71.3	90164	29.3	1	1	1
4	1*1	ALLAN LANE WATER ASSOCIATION	10.53	111481	28.1	1	1	1
4	1*1	BETABEL RV RESORT	31.88	83707	25.8	1	1	1
4	1*1	PALMS RIVER RESORT	35.26	30368	24.6	1	1	1
4	1*1	HAT CREEK HIGHLANDS MUTUAL WATER CO	25.72	45486.13	29	1	1	1
4	1*1	RANCHO SAN JOAQUIN MWC	31.88	83707	25.8	1	1	1
4	1*1	DUNNEVILLE ESTATES CSA #50	31.88	83707	25.8	1	1	1
4	1*1	OLD RIVER MUTUAL WATER COMPANY	41.68	77697.26	32.41	1	1	1
4	1*1	SPRINGWOOD ESTATES MWC	31.88	83707	25.8	1	1	1
4	1*1	FAIRVIEW ROAD WATER SYSTEM	31.88	83707	25.8	1	1	1
4	1*1	SOULTS MUTUAL WATER CO	39.2	46941	29.2	1	1	1
4	1*1	HANOT FOUNDATION INC	21.25	72043	35.2	1	1	1
4	1*1	OWENS PEAK SOUTH	18.96	69767	36.2	1	1	1
4	1*1	ROSEVIEW HEIGHTS MUTUAL WATER COMPANY	13.49	139554	25.8	1	1	1
4	1*1	132 INVESTMENTS WATER SYSTEM	38.1	53266	27.9	1	1	1
4	1*1	BIG CREEK COMMUNITY SERV DIST	14.16	72925	14.2	1	1	1
4	1*1	OAK KNOLLS MUTUAL WATER COMPANY	33.01	33171	30	1	1	1
4	1*1	PINEVIEW MOBILE HOME PARK	9.43	62768	24.5	1	1	1
4	1*1	RANCHO NIPOMO WATER COMPANY	9.1	109194	25.8	1	1	1
4	1*1	ROYAL CARRIZO HOA	5.67	54455	28.9	1	1	1
4	1*1	BIG WHEEL MOBILE HOME PARK	61.84	40530	32.8	1	1	1
4	1*1	GOOSELAKE WATER COMPANY	17.19	103259	22.5	1	1	1
4	1*1	WEGIS MUTUAL WATER COMPANY	17.19	103259	22.5	1	1	1
4	1*1	SIERRA TWAIN HARTE MHP	12.9	73835	25.4	1	1	1
4	1*1	HEATH BRIMHALL P.O.A.	17.19	103259	22.5	1	1	1
4	1*1	NORTH KRANENBURG WS	17.19	103259	22.5	1	1	1
4	1*1	BELLA SHORES MOBILE HOME PARK	12.12	62795	36.1	1	1	1
4	1*1	FINNLEES TRAILER PARK	34.99	86231	18.7	1	1	1
4	1*1	WAYSIDE MOTEL APARTMENTS WTR SYS	34.99	86231	18.7	1	1	1
4	1*1	ZONNEVELD DAIRY - CERINI	40.42	42019	28.2	1	1	1
4	1*1	TULLY MOBILE ESTATES	36.54	72750	25.7	1	1	1
4	1*1	HOOD WATER MAINTENCE DIST [SWS]	27.53	56837	29	1	1	1
4	1*1	HUNGRY GULCH MWC	44.56	35022	32.3	1	1	1
4	1*1	SANDY CREEK VILLAGE MHP	10.47	72500	28.5	1	1	1
4	1*1	HI DESERT MWC	37.08	51635	32	1	1	1
4	1*1	MD 58 SIERRA HIGHLANDS	14.11	62313	24.7	1	1	1
4	1*1	MAHER RD WS #05	14.13	82350	31.4	1	1	1
4	1*1	BRACKEN BRAE COUNTRY CLUB	8.51	93079.39	45.23	1	1	1
4	1*1	DARWIN COMMUNITY SERVICE DISTRICT	29.31	40150	30.6	1	1	1
4	1*1	NORTH PEAK MUTUAL WATER COMPANY	14.68	92917	29	1	1	1
4	1*1	BUTTE CITY COMMUNITY S.D.	13.33	58235	17.3	1	1	1
4	1*1	GOLDEN MEADOWS CSD	24.4	63833	28.4	1	1	1
4	1*1	LAGUNA MOUNTIAN MUTUAL WATER CO.	14.68	92917	29	1	1	1
4	1*1	LICK OBSERVATORY-UCSC	17.69	115833	15.4	1	1	1
4	1*1	GREEN MOUNTAIN WATER COMPANY	8.94	156550	23.6	1	1	1
4	1*1	MARKLEEVILLE WATER CO.	11.34	64688	15	1	1	1
4	1*1	LA TIERRA HEIGHTS MUTUAL	11.21	92452	25.6	1	1	1
4	1*1	THERMAL PARK	45.66	25833	28.9	1	1	1
4	1*1	GLENWOOD MOBILE HOME PARK	19.91	47500	24.1	1	1	1
4	1*1	YOSEMITE NPS-HODGDON MEADOW	20.15	54650	29.8	1	1	1
4	1*1	CASCADE RACQUET CLUB MUTUAL WATER	8.25	75938	24.1	1	1	1
4	1*1	MARTIN'S MOBILE HOME COURT	44.18	45391	27.9	1	1	1
4	1*1	CALERA CANYON HEIGHTS HOA	3.29	119659	26.7	1	1	1
4	1*1	CCWD - SHEEP RANCH	10.02	47851	33.7	1	1	1
4	1*1	TIERRA BUENA MHP #1	21.25	70372	28.3	1	1	1
4	1*1	YUBA APARTMENT HOMES	21.25	70372	28.3	1	1	1
4	1*1	HARRIS FARMS/HORSE BARN	31.84	54784	19.3	1	1	1
4	1*1	EVERGREEN MOTEL & MHP	16.82	48272	28.3	1	1	1
4	1*1	BRUSH AND OLD WELL MUTUAL WATER COMPANY	5.21	154088	21.5	1	1	1
4	1*1	LAZY B MOBILEHOME PARK	38.92	86102	26.1	1	1	1
4	1*1	FIRE SUPPRESSION CAMP #19	15.13	75313	27.5	1	1	1
4	1*1	PINE HILL TERRACE MOBILE HOME PARK	16.03	82750	30.5	1	1	1
4	1*1	CDF - PILOT ROCK CONSERVATION CAMP	41.27	53424	35.8	1	1	1
4	1*1	LONE PINE MUTUAL WATER COMPANY	10.07	95761	24.8	1	1	1
4	1*1	SAN JUAN RD WS #01	17.43	123511	21.3	1	1	1
4	1*1	GLEANINGS FOR THE HUNGRY	39.84	53528.28	28.86	1	1	1
4	1*1	CREEKSIDE MOBILEHOME PARK	15.84	47298	33.6	1	1	1
4	1*1	DUTCH SLOUGH WATER WORKS	30.02	75607	37.3	1	1	1
4	1*1	DESERT VIEW MOBILE PARK	34.54	53085	21.2	1	1	1
4	1*1	STONEGATE MOBILE HOME PARK	23.63	75350	30.2	1	1	1
4	1*1	PINE GROVE TRAILER PARK	13.69	57019	23	1	1	1
4	1*1	EAST WILSON ROAD WATER COMPANY	65.67	42518	36.5	1	1	1
4	1*1	NORTH EDEN VALLEY	8.66	62739	32.8	1	1	1
4	1*1	COYOTE VALLEY MUTUAL WATER CO	34.19	50208	18.4	1	1	1
4	1*1	GOLDEN VALLEY MUNICIPAL WATER DISTRICT	17.53	59950.47	42.21	1	1	1
4	1*1	V & P TRAILER COURT WATER SYSTEM	54.81	52729	35.3	1	1	1
4	1*1	MT ARARAT MOBILE HOME PARK	10.47	72500	28.5	1	1	1
4	1*1	MIREVAL IMPROVEMENT ASSOCIATION	2.63	225417	26.4	1	1	1
4	1*1	COLONIA SANTA MARIA	25.14	95270	25	1	1	1
4	1*1	CRESCENT BAY IMPROVEMENT COMPANY	19.54	52585	27.6	1	1	1
4	1*1	BAUMANN RD WS #01	18.27	81513	20.9	1	1	1
4	1*1	MD 85 VALETA	45.63	64356	28.1	1	1	1
4	1*1	ELM COURT	65.35	49730	31.3	1	1	1
4	1*1	SUTTER PINES MHP	22.96	58110.75	32.47	1	1	1
4	1*1	ORCHARD LN WS #02	26.44	77080	22.8	1	1	1
4	1*1	THE ANNE SIPPI CLINIC-RIVERSIDE RANCH	15.69	94958	24.9	1	1	1
4	1*1	NORD ROAD WATER ASSOCIATION	18.33	126842	28.4	1	1	1
4	1*1	FIDDLETOWN COMMUNITY SERVICE	19.82	60125	24.6	1	1	1
4	1*1	SHADY REST TRAILER COURT	19.91	47500	24.1	1	1	1
